68,68,1,1,1.2,1.7,1,1,1,1.2,1,1,1.2,1.7,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1.2,1,1,1,1,1,1,1,1.7,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2,1,1,1,1.2,1,1,1,1.2,1.7,1.7,1.7,1.7
69,69,1,1,1.2,1.7,1,1,1,1.2,1,1,1.2,1.7,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2,1,1,1,1.2,1,1,1,1.2,1.7,1.7,1.7,1.7
70,70,1,1,1.2,1.7,1,1,1,1,1,1.2,1.2,1.7,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1,1.2,1,1,1,1.2,1.7,1.7,1.7,1.7
71,71,1,1,1.2,1.7,1,1,1,1,1,1.2,1.2,1.7,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1,1.2,1,1,1,1.2,1.7,1.7,1.7,1.7
72,72,1,1,1.2,1.7,1,1,1,1,1,1,1.2,1.7,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1,1.2,1,1,1,1.2,1.7,1.7,1.7,1.7
73,73,1,1,1.2,1.7,1,1,1,1,1,1,1.2,1.7,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1,1.2,1,1,1,1.2,1.7,1.7,1.7,1.7
74,74,1,1,1.2,1.7,1,1,1,1,1,1,1.2,1.7,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1,1.2,1,1,1,1.2,1.7,1.7,1.7,1.7
75,75,1,1,1.2,1.7,1,1,1,1.2,1,1,1.2,1.7,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1.2,1,1,1,1,1,1,1,1.7,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1,1.2,1,1,1,1.2,1.7,1.7,1.7,1.7
76,76,1,1,1.2,1.7,1,1,1,1.2,1,1,1.2,1.7,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1.2,1,1,1,1,1,1,1,1.7,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1,1.2,1,1,1,1.2,1.7,1.7,1.7,1.7
77,77,1,1,1.2,1.7,1,1,1,1.2,1,1,1.2,1.7,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1,1.2,1,1,1,1.2,1.7,1.7,1.7,1.7
78,78,1,1,1.2,1.7,1,1,1,1.2,1,1,1.2,1.7,1,1,1.2,1.2,1,1,1,1.2,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1,1.2,1,1,1,1.2,1.7,1.7,1.7,1.7
79,79,1,1,1,1.2,1,1,1,1.2,1,1,1.2,1.7,1,1,1.2,1.2,1,1,1,1.2,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1.2,1.7,1,1,1,1.2,1,1,1,1,1.7,1.7,1.7,1.7,1,1,1,1,1,1,1,1.2,1,1,1,1,1,1,1,1.2,1,1,1,1.2,1,1,1,1.2,1.7,1.7,1.7,1.7
80,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
88,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97,97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
