NCRAS_Draw	Stage	Months	CSS	Age
Liver/Bile-duct	Unknown/missing	57	0.2400617218017578	55-59
Liver/Bile-duct	Unknown/missing	60	0.2405575180053711	55-59
Kidney	I	0.9959999620914459	0.9988224029541015	55-59
Kidney	I	2.003999948501587	0.9965233612060547	55-59
Kidney	I	3	0.9969754028320312	55-59
Kidney	I	3.996000051498413	0.9957289123535156	55-59
Kidney	I	5.003999948501587	0.9961802673339843	55-59
Kidney	I	6	0.9960456085205078	55-59
Kidney	I	9	0.9937644958496094	55-59
Kidney	I	12	0.9925553131103516	55-59
Kidney	I	15	0.9913040161132812	55-59
Kidney	I	18	0.9906057739257812	55-59
Kidney	I	21	0.9889555358886719	55-59
Kidney	I	24	0.9895665740966797	55-59
Kidney	I	27	0.987486572265625	55-59
Kidney	I	30	0.9870903778076172	55-59
Kidney	I	33	0.9823044586181641	55-59
Kidney	I	36	0.9744795989990235	55-59
Kidney	I	39	0.9735517120361328	55-59
Kidney	I	42	0.9694281005859375	55-59
Kidney	I	45	0.9678521728515626	55-59
Kidney	I	48	0.96585845947265625	55-59
Kidney	I	51	0.9612640380859375	55-59
Kidney	I	54	0.9581192016601563	55-59
Kidney	I	57	0.9540237426757813	55-59
Kidney	I	60	0.9521237945556641	55-59
Kidney	II	0.9959999620914459	0.9977197265625	55-59
Kidney	II	2.003999948501587	0.9926443481445313	55-59
Kidney	II	3	0.9930886077880859	55-59
Kidney	II	3.996000051498413	0.99070556640625	55-59
Kidney	II	5.003999948501587	0.9882959747314453	55-59
Kidney	II	6	0.9887374114990234	55-59
Kidney	II	9	0.9871080780029297	55-59
Kidney	II	12	0.9822904205322266	55-59
Kidney	II	15	0.9837296295166016	55-59
Kidney	II	18	0.9851713562011719	55-59
Kidney	II	21	0.98302490234375	55-59
Kidney	II	24	0.976839828491211	55-59
Kidney	II	27	0.9702484130859375	55-59
Kidney	II	30	0.9631250762939453	55-59
Kidney	II	33	0.9599210357666016	55-59
Kidney	II	36	0.951072769165039	55-59
Kidney	II	39	0.9527409362792969	55-59
Kidney	II	42	0.9480575561523438	55-59
Kidney	II	45	0.9497543334960937	55-59
Kidney	II	48	0.9514420318603516	55-59
Kidney	II	51	0.9427886199951172	55-59
Kidney	II	54	0.944604263305664	55-59
Kidney	II	57	0.9322167205810546	55-59
Kidney	II	60	0.9340114593505859	55-59
Kidney	III	0.9959999620914459	0.9980638885498047	55-59
Kidney	III	2.003999948501587	0.9900108337402344	55-59
Kidney	III	3	0.985528564453125	55-59
Kidney	III	3.996000051498413	0.9834803009033203	55-59
Kidney	III	5.003999948501587	0.9737603759765625	55-59
Kidney	III	6	0.970303726196289	55-59
Kidney	III	9	0.9608256530761718	55-59
Kidney	III	12	0.9506495666503906	55-59
Kidney	III	15	0.9352582550048828	55-59
Kidney	III	18	0.9268681335449219	55-59
Kidney	III	21	0.9178379058837891	55-59
Kidney	III	24	0.9005274200439453	55-59
Kidney	III	27	0.8898861694335938	55-59
Kidney	III	30	0.8826557159423828	55-59
Kidney	III	33	0.872293701171875	55-59
Kidney	III	36	0.8633902740478515	55-59
Kidney	III	39	0.8564479064941406	55-59
Kidney	III	42	0.8424858093261719	55-59
Kidney	III	45	0.8233193969726562	55-59
Kidney	III	48	0.8131664276123047	55-59
Kidney	III	51	0.8055304718017579	55-59
Kidney	III	54	0.8016093444824218	55-59
Kidney	III	57	0.803109130859375	55-59
Kidney	III	60	0.7884885406494141	55-59
Kidney	IV	0.9959999620914459	0.9389823150634765	55-59
Kidney	IV	2.003999948501587	0.8381372833251953	55-59
Kidney	IV	3	0.772942123413086	55-59
Kidney	IV	3.996000051498413	0.7182787322998047	55-59
Kidney	IV	5.003999948501587	0.6721514129638672	55-59
Kidney	IV	6	0.6370465850830078	55-59
Kidney	IV	9	0.5494877243041992	55-59
Kidney	IV	12	0.48441089630126954	55-59
Kidney	IV	15	0.4342685317993164	55-59
Kidney	IV	18	0.3951866149902344	55-59
Kidney	IV	21	0.3698932647705078	55-59
Kidney	IV	24	0.3360625457763672	55-59
Kidney	IV	27	0.3119105339050293	55-59
Kidney	IV	30	0.28956281661987304	55-59
Kidney	IV	33	0.2674053382873535	55-59
Kidney	IV	36	0.25400012969970703	55-59
Kidney	IV	39	0.24657413482666016	55-59
Kidney	IV	42	0.2382309341430664	55-59
Kidney	IV	45	0.22909175872802734	55-59
Kidney	IV	48	0.21855279922485352	55-59
Kidney	IV	51	0.20678016662597656	55-59
Kidney	IV	54	0.19381736755371093	55-59
Kidney	IV	57	0.1889060592651367	55-59
Kidney	IV	60	0.1825481414794922	55-59
Kidney	Unknown/missing	0.9959999620914459	0.8966155242919922	55-59
Kidney	Unknown/missing	2.003999948501587	0.8907575988769532	55-59
Kidney	Unknown/missing	3	0.8826229858398438	55-59
Kidney	Unknown/missing	3.996000051498413	0.8678325653076172	55-59
Kidney	Unknown/missing	5.003999948501587	0.8638169097900391	55-59
Kidney	Unknown/missing	6	0.8597467803955078	55-59
Kidney	Unknown/missing	9	0.8471720123291016	55-59
Kidney	Unknown/missing	12	0.8364338684082031	55-59
Kidney	Unknown/missing	15	0.8252155303955078	55-59
Kidney	Unknown/missing	18	0.8211164855957032	55-59
Kidney	Unknown/missing	21	0.8167636108398437	55-59
Kidney	Unknown/missing	24	0.8121807861328125	55-59
Kidney	Unknown/missing	27	0.8103691101074219	55-59
Kidney	Unknown/missing	30	0.7989742279052734	55-59
Kidney	Unknown/missing	33	0.7902693939208985	55-59
Kidney	Unknown/missing	36	0.791441421508789	55-59
Kidney	Unknown/missing	39	0.7822706604003906	55-59
Kidney	Unknown/missing	42	0.7835391998291016	55-59
Kidney	Unknown/missing	45	0.7808982086181641	55-59
Kidney	Unknown/missing	48	0.7738433837890625	55-59
Kidney	Unknown/missing	51	0.7705075836181641	55-59
Kidney	Unknown/missing	54	0.771849365234375	55-59
Kidney	Unknown/missing	57	0.7608870697021485	55-59
Kidney	Unknown/missing	60	0.7551553344726563	55-59
Head and Neck	I	0.9959999620914459	0.999	55-59
Head and Neck	I	2.003999948501587	0.999	55-59
Head and Neck	I	3	0.999	55-59
Head and Neck	I	3.996000051498413	0.999	55-59
Head and Neck	I	5.003999948501587	0.999	55-59
Head and Neck	I	6	0.999	55-59
Head and Neck	I	9	0.9970509338378907	55-59
Head and Neck	I	12	0.9940896606445313	55-59
Head and Neck	I	15	0.9829505157470703	55-59
Head and Neck	I	18	0.9735030364990235	55-59
Head and Neck	I	21	0.9671533203125	55-59
Head and Neck	I	24	0.9601947021484375	55-59
Head and Neck	I	27	0.952741470336914	55-59
Head and Neck	I	30	0.9429501342773438	55-59
Head and Neck	I	33	0.9375107574462891	55-59
Head and Neck	I	36	0.9293180847167969	55-59
Head and Neck	I	39	0.9267034912109375	55-59
Head and Neck	I	42	0.9188867950439453	55-59
Head and Neck	I	45	0.9152523040771484	55-59
Head and Neck	I	48	0.9048178100585937	55-59
Head and Neck	I	51	0.8960320281982422	55-59
Head and Neck	I	54	0.8894868469238282	55-59
Head and Neck	I	57	0.8809224700927735	55-59
Head and Neck	I	60	0.88266357421875	55-59
Head and Neck	II	0.9959999620914459	0.9990117645263672	55-59
Head and Neck	II	2.003999948501587	0.9979997253417969	55-59
Head and Neck	II	3	0.9892552185058594	55-59
Head and Neck	II	3.996000051498413	0.9866265869140625	55-59
Head and Neck	II	5.003999948501587	0.9855289459228516	55-59
Head and Neck	II	6	0.9827833557128907	55-59
Head and Neck	II	9	0.9758625030517578	55-59
Head and Neck	II	12	0.9649591064453125	55-59
Head and Neck	II	15	0.9478060913085937	55-59
Head and Neck	II	18	0.9314509582519531	55-59
Head and Neck	II	21	0.9201256561279297	55-59
Head and Neck	II	24	0.89627685546875	55-59
Head and Neck	II	27	0.8802208709716797	55-59
Head and Neck	II	30	0.8762361907958984	55-59
Head and Neck	II	33	0.8656416320800782	55-59
Head and Neck	II	36	0.8604549407958985	55-59
Head and Neck	II	39	0.8510794830322266	55-59
Head and Neck	II	42	0.8486870574951172	55-59
Head and Neck	II	45	0.841539535522461	55-59
Head and Neck	II	48	0.8382501983642578	55-59
Head and Neck	II	51	0.834170913696289	55-59
Head and Neck	II	54	0.8222903442382813	55-59
Head and Neck	II	57	0.8082121276855468	55-59
Head and Neck	II	60	0.7792852783203125	55-59
Head and Neck	III	0.9959999620914459	0.9959131622314453	55-59
Head and Neck	III	2.003999948501587	0.9917317962646485	55-59
Head and Neck	III	3	0.9874532318115234	55-59
Head and Neck	III	3.996000051498413	0.9830721282958984	55-59
Head and Neck	III	5.003999948501587	0.97484588623046875	55-59
Head and Neck	III	6	0.9676828002929687	55-59
Head and Neck	III	9	0.9516812896728516	55-59
Head and Neck	III	12	0.9298988342285156	55-59
Head and Neck	III	15	0.9033575439453125	55-59
Head and Neck	III	18	0.8830355834960938	55-59
Head and Neck	III	21	0.8681533050537109	55-59
Head and Neck	III	24	0.8421877288818359	55-59
Head and Neck	III	27	0.8269458770751953	55-59
Head and Neck	III	30	0.8216819000244141	55-59
Head and Neck	III	33	0.8133746337890625	55-59
Head and Neck	III	36	0.80948486328125	55-59
Head and Neck	III	39	0.784613037109375	55-59
Head and Neck	III	42	0.7694746398925781	55-59
Head and Neck	III	45	0.7632969665527344	55-59
Head and Neck	III	48	0.7603621673583985	55-59
Head and Neck	III	51	0.7466883850097656	55-59
Head and Neck	III	54	0.7295852661132812	55-59
Head and Neck	III	57	0.723807601928711	55-59
Head and Neck	III	60	0.7169969940185547	55-59
Head and Neck	IV	0.9959999620914459	0.9912841796875	55-59
Head and Neck	IV	2.003999948501587	0.9745322418212891	55-59
Head and Neck	IV	3	0.9512987518310547	55-59
Head and Neck	IV	3.996000051498413	0.9379328918457032	55-59
Head and Neck	IV	5.003999948501587	0.9249456787109375	55-59
Head and Neck	IV	6	0.9107981109619141	55-59
Head and Neck	IV	9	0.8550399780273438	55-59
Head and Neck	IV	12	0.8053029632568359	55-59
Head and Neck	IV	15	0.7714810180664062	55-59
Head and Neck	IV	18	0.7412454223632813	55-59
Head and Neck	IV	21	0.7206494903564453	55-59
Head and Neck	IV	24	0.6937977600097657	55-59
Head and Neck	IV	27	0.6727414703369141	55-59
Head and Neck	IV	30	0.6537924957275391	55-59
Head and Neck	IV	33	0.6426618957519531	55-59
Head and Neck	IV	36	0.631537742614746	55-59
Head and Neck	IV	39	0.6220475387573242	55-59
Head and Neck	IV	42	0.6176912689208984	55-59
Head and Neck	IV	45	0.6089419555664063	55-59
Head and Neck	IV	48	0.6026471710205078	55-59
Head and Neck	IV	51	0.5903335189819336	55-59
Head and Neck	IV	54	0.5886397933959961	55-59
Head and Neck	IV	57	0.5811207962036132	55-59
Head and Neck	IV	60	0.5756851577758789	55-59
Head and Neck	Unknown/missing	0.9959999620914459	0.9621422576904297	55-59
Head and Neck	Unknown/missing	2.003999948501587	0.9445306396484375	55-59
Head and Neck	Unknown/missing	3	0.9332186889648437	55-59
Head and Neck	Unknown/missing	3.996000051498413	0.9124451446533203	55-59
Head and Neck	Unknown/missing	5.003999948501587	0.8980912017822266	55-59
Head and Neck	Unknown/missing	6	0.8876434326171875	55-59
Head and Neck	Unknown/missing	9	0.8446163940429687	55-59
Head and Neck	Unknown/missing	12	0.8186829376220703	55-59
Head and Neck	Unknown/missing	15	0.8008705139160156	55-59
Head and Neck	Unknown/missing	18	0.7884839630126953	55-59
Head and Neck	Unknown/missing	21	0.780281753540039	55-59
Head and Neck	Unknown/missing	24	0.7668933868408203	55-59
Head and Neck	Unknown/missing	27	0.7547013092041016	55-59
Head and Neck	Unknown/missing	30	0.7541658782958984	55-59
Head and Neck	Unknown/missing	33	0.7462689208984375	55-59
Head and Neck	Unknown/missing	36	0.7288069915771485	55-59
Head and Neck	Unknown/missing	39	0.7224483489990234	55-59
Head and Neck	Unknown/missing	42	0.7115579223632813	55-59
Head and Neck	Unknown/missing	45	0.7020815277099609	55-59
Head and Neck	Unknown/missing	48	0.7032989501953125	55-59
Head and Neck	Unknown/missing	51	0.6999246215820313	55-59
Head and Neck	Unknown/missing	54	0.6909526824951172	55-59
Head and Neck	Unknown/missing	57	0.6808121490478516	55-59
Head and Neck	Unknown/missing	60	0.6756502532958985	55-59
Gallbladder	I	0.9959999620914459	0.999	55-59
Gallbladder	I	2.003999948501587	0.999	55-59
Gallbladder	I	3	0.970640869140625	55-59
Gallbladder	I	3.996000051498413	0.9711190795898438	55-59
Gallbladder	I	5.003999948501587	0.9046514892578125	55-59
Gallbladder	I	6	0.9050901031494141	55-59
Gallbladder	I	9	0.8701829528808593	55-59
Gallbladder	I	12	0.8327814483642578	55-59
Gallbladder	I	15	0.8340752410888672	55-59
Gallbladder	I	18	0.7900054931640625	55-59
Gallbladder	I	21	0.7911998748779296	55-59
Gallbladder	I	24	0.7378316497802735	55-59
Gallbladder	I	27	0.6800147247314453	55-59
Gallbladder	I	30	0.681201171875	55-59
Gallbladder	I	33	0.6201216125488281	55-59
Gallbladder	I	36	0.621180419921875	55-59
Gallbladder	I	39	0.6223773956298828	55-59
Gallbladder	I	42	0.6236236572265625	55-59
Gallbladder	I	45	0.6249219894409179	55-59
Gallbladder	I	48	0.6262889480590821	55-59
Gallbladder	I	51	0.6277862167358399	55-59
Gallbladder	I	54	0.6292200088500977	55-59
Gallbladder	I	57	0.6305698776245117	55-59
Gallbladder	I	60	0.6319160461425781	55-59
Gallbladder	II	0.9959999620914459	0.999	55-59
Gallbladder	II	2.003999948501587	0.9818318939208984	55-59
Gallbladder	II	3	0.9629166412353516	55-59
Gallbladder	II	3.996000051498413	0.9535562133789063	55-59
Gallbladder	II	5.003999948501587	0.9539805603027344	55-59
Gallbladder	II	6	0.934223403930664	55-59
Gallbladder	II	9	0.9144014739990234	55-59
Gallbladder	II	12	0.8708998870849609	55-59
Gallbladder	II	15	0.8246661376953125	55-59
Gallbladder	II	18	0.7632405853271484	55-59
Gallbladder	II	21	0.6996366882324219	55-59
Gallbladder	II	24	0.6439970397949218	55-59
Gallbladder	II	27	0.6292204284667968	55-59
Gallbladder	II	30	0.5970895767211915	55-59
Gallbladder	II	33	0.5623473358154297	55-59
Gallbladder	II	36	0.5250971221923828	55-59
Gallbladder	II	39	0.5058941650390625	55-59
Gallbladder	II	42	0.4854830551147461	55-59
Gallbladder	II	45	0.4862950897216797	55-59
Gallbladder	II	48	0.4871152114868164	55-59
Gallbladder	II	51	0.4179941940307617	55-59
Gallbladder	II	54	0.3811607360839844	55-59
Gallbladder	II	57	0.38184051513671874	55-59
Gallbladder	II	60	0.38254512786865236	55-59
Gallbladder	III	0.9959999620914459	0.999	55-59
Gallbladder	III	2.003999948501587	0.961530532836914	55-59
Gallbladder	III	3	0.9218095397949219	55-59
Gallbladder	III	3.996000051498413	0.9085890960693359	55-59
Gallbladder	III	5.003999948501587	0.8534276580810547	55-59
Gallbladder	III	6	0.8395335388183593	55-59
Gallbladder	III	9	0.76675537109375	55-59
Gallbladder	III	12	0.6876506042480469	55-59
Gallbladder	III	15	0.5992058563232422	55-59
Gallbladder	III	18	0.5226506423950196	55-59
Gallbladder	III	21	0.48069664001464846	55-59
Gallbladder	III	24	0.385152702331543	55-59
Gallbladder	III	27	0.36002952575683594	55-59
Gallbladder	III	30	0.36053829193115233	55-59
Gallbladder	III	33	0.33200653076171877	55-59
Gallbladder	III	36	0.29925176620483396	55-59
Gallbladder	III	39	0.2598837280273438	55-59
Gallbladder	III	42	0.2602273178100586	55-59
Gallbladder	III	45	0.2605839729309082	55-59
Gallbladder	III	48	0.26097434997558594	55-59
Gallbladder	III	51	0.26143100738525393	55-59
Gallbladder	III	54	0.2618886566162109	55-59
Gallbladder	III	57	0.2622846984863281	55-59
Gallbladder	III	60	0.2625864410400391	55-59
Gallbladder	IV	0.9959999620914459	0.8293601989746093	55-59
Gallbladder	IV	2.003999948501587	0.7077748107910157	55-59
Gallbladder	IV	3	0.5446832656860352	55-59
Gallbladder	IV	3.996000051498413	0.47301544189453126	55-59
Gallbladder	IV	5.003999948501587	0.4112413024902344	55-59
Gallbladder	IV	6	0.3885592269897461	55-59
Gallbladder	IV	9	0.3135311889648438	55-59
Gallbladder	IV	12	0.2233799934387207	55-59
Gallbladder	IV	15	0.1988266372680664	55-59
Gallbladder	IV	18	0.1477396297454834	55-59
Gallbladder	IV	21	0.10658720970153808	55-59
Gallbladder	IV	24	0.1067265224456787	55-59
Gallbladder	IV	27	0.10687917709350586	55-59
Gallbladder	IV	30	0.09216126441955566	55-59
Gallbladder	IV	33	0.09228381156921386	55-59
Gallbladder	IV	36	0.09240046501159668	55-59
Gallbladder	IV	39	0.08269227981567383	55-59
Gallbladder	IV	42	0.07241872787475585	55-59
Gallbladder	IV	45	0.07250405788421631	55-59
Gallbladder	IV	48	0.07258950233459473	55-59
Gallbladder	IV	51	0.062274751663208006	55-59
Gallbladder	IV	54	0.06235203742980957	55-59
Gallbladder	IV	57	0.06242942333221436	55-59
Gallbladder	IV	60	0.0625083589553833	55-59
Gallbladder	Unknown/missing	0.9959999620914459	0.862669677734375	55-59
Gallbladder	Unknown/missing	2.003999948501587	0.7610530853271484	55-59
Gallbladder	Unknown/missing	3	0.7316478729248047	55-59
Gallbladder	Unknown/missing	3.996000051498413	0.6788204193115235	55-59
Gallbladder	Unknown/missing	5.003999948501587	0.6327620315551757	55-59
Gallbladder	Unknown/missing	6	0.6250738525390624	55-59
Gallbladder	Unknown/missing	9	0.49222938537597655	55-59
Gallbladder	Unknown/missing	12	0.4395090484619141	55-59
Gallbladder	Unknown/missing	15	0.4030145263671875	55-59
Gallbladder	Unknown/missing	18	0.3554152679443359	55-59
Gallbladder	Unknown/missing	21	0.3265941619873047	55-59
Gallbladder	Unknown/missing	24	0.3065951156616211	55-59
Gallbladder	Unknown/missing	27	0.2959718132019043	55-59
Gallbladder	Unknown/missing	30	0.2845287704467773	55-59
Gallbladder	Unknown/missing	33	0.24671775817871094	55-59
Gallbladder	Unknown/missing	36	0.24702974319458007	55-59
Gallbladder	Unknown/missing	39	0.23433372497558594	55-59
Gallbladder	Unknown/missing	42	0.23466060638427735	55-59
Gallbladder	Unknown/missing	45	0.23500185012817382	55-59
Gallbladder	Unknown/missing	48	0.23532642364501954	55-59
Gallbladder	Unknown/missing	51	0.23564641952514648	55-59
Gallbladder	Unknown/missing	54	0.23596832275390625	55-59
Gallbladder	Unknown/missing	57	0.23629226684570312	55-59
Gallbladder	Unknown/missing	60	0.2366335105895996	55-59
Colon/Rectum	I	0.9959999620914459	0.9984986114501954	55-59
Colon/Rectum	I	2.003999948501587	0.9979288482666016	55-59
Colon/Rectum	I	3	0.9968426513671875	55-59
Colon/Rectum	I	3.996000051498413	0.9962298583984375	55-59
Colon/Rectum	I	5.003999948501587	0.9950775146484375	55-59
Colon/Rectum	I	6	0.9949490356445313	55-59
Colon/Rectum	I	9	0.9939385986328125	55-59
Colon/Rectum	I	12	0.9933750915527344	55-59
Colon/Rectum	I	15	0.9921572875976562	55-59
Colon/Rectum	I	18	0.9907583618164062	55-59
Colon/Rectum	I	21	0.9920760345458984	55-59
Colon/Rectum	I	24	0.9918438720703125	55-59
Colon/Rectum	I	27	0.9907587432861328	55-59
Colon/Rectum	I	30	0.98847412109375	55-59
Colon/Rectum	I	33	0.9848720550537109	55-59
Colon/Rectum	I	36	0.981829605102539	55-59
Colon/Rectum	I	39	0.9821394348144531	55-59
Colon/Rectum	I	42	0.979419937133789	55-59
Colon/Rectum	I	45	0.9777757263183594	55-59
Colon/Rectum	I	48	0.9775148010253907	55-59
Colon/Rectum	I	51	0.9729310607910157	55-59
Colon/Rectum	I	54	0.9622811889648437	55-59
Colon/Rectum	I	57	0.9610785675048829	55-59
Colon/Rectum	I	60	0.962781753540039	55-59
Colon/Rectum	II	0.9959999620914459	0.9955968475341797	55-59
Colon/Rectum	II	2.003999948501587	0.9926228332519531	55-59
Colon/Rectum	II	3	0.9911287689208984	55-59
Colon/Rectum	II	3.996000051498413	0.9880286407470703	55-59
Colon/Rectum	II	5.003999948501587	0.9864615631103516	55-59
Colon/Rectum	II	6	0.9848588562011719	55-59
Colon/Rectum	II	9	0.9789877319335938	55-59
Colon/Rectum	II	12	0.9753984069824219	55-59
Colon/Rectum	II	15	0.9698078918457032	55-59
Colon/Rectum	II	18	0.964840316772461	55-59
Colon/Rectum	II	21	0.9615936279296875	55-59
Colon/Rectum	II	24	0.9586112976074219	55-59
Colon/Rectum	II	27	0.9548983764648438	55-59
Colon/Rectum	II	30	0.946454849243164	55-59
Colon/Rectum	II	33	0.9438353729248047	55-59
Colon/Rectum	II	36	0.9357144927978516	55-59
Colon/Rectum	II	39	0.9236528015136719	55-59
Colon/Rectum	II	42	0.9198983001708985	55-59
Colon/Rectum	II	45	0.9137557983398438	55-59
Colon/Rectum	II	48	0.9065797424316406	55-59
Colon/Rectum	II	51	0.905702896118164	55-59
Colon/Rectum	II	54	0.8986968994140625	55-59
Colon/Rectum	II	57	0.8937353515625	55-59
Colon/Rectum	II	60	0.8914492797851562	55-59
Colon/Rectum	III	0.9959999620914459	0.9955824279785156	55-59
Colon/Rectum	III	2.003999948501587	0.9938020324707031	55-59
Colon/Rectum	III	3	0.9899779510498047	55-59
Colon/Rectum	III	3.996000051498413	0.9858214569091797	55-59
Colon/Rectum	III	5.003999948501587	0.9821053314208984	55-59
Colon/Rectum	III	6	0.978854751586914	55-59
Colon/Rectum	III	9	0.9692491149902344	55-59
Colon/Rectum	III	12	0.9578728485107422	55-59
Colon/Rectum	III	15	0.942603530883789	55-59
Colon/Rectum	III	18	0.9270475769042968	55-59
Colon/Rectum	III	21	0.9131686401367187	55-59
Colon/Rectum	III	24	0.897846450805664	55-59
Colon/Rectum	III	27	0.8816510772705078	55-59
Colon/Rectum	III	30	0.864814453125	55-59
Colon/Rectum	III	33	0.852786865234375	55-59
Colon/Rectum	III	36	0.8390225982666015	55-59
Colon/Rectum	III	39	0.8265007781982422	55-59
Colon/Rectum	III	42	0.8141983795166016	55-59
Colon/Rectum	III	45	0.7974343872070313	55-59
Colon/Rectum	III	48	0.7838094329833984	55-59
Colon/Rectum	III	51	0.7717247009277344	55-59
Colon/Rectum	III	54	0.7679467010498047	55-59
Colon/Rectum	III	57	0.7546943664550781	55-59
Colon/Rectum	III	60	0.7468608093261718	55-59
Colon/Rectum	IV	0.9959999620914459	0.9376467132568359	55-59
Colon/Rectum	IV	2.003999948501587	0.8734320068359375	55-59
Colon/Rectum	IV	3	0.8286735534667968	55-59
Colon/Rectum	IV	3.996000051498413	0.7952093505859374	55-59
Colon/Rectum	IV	5.003999948501587	0.760322036743164	55-59
Colon/Rectum	IV	6	0.7301948547363282	55-59
Colon/Rectum	IV	9	0.6527632904052735	55-59
Colon/Rectum	IV	12	0.5774949264526367	55-59
Colon/Rectum	IV	15	0.5089067840576171	55-59
Colon/Rectum	IV	18	0.4561492919921875	55-59
Colon/Rectum	IV	21	0.4051947021484375	55-59
Colon/Rectum	IV	24	0.36307994842529295	55-59
Colon/Rectum	IV	27	0.3304061508178711	55-59
Colon/Rectum	IV	30	0.29593313217163086	55-59
Colon/Rectum	IV	33	0.26654872894287107	55-59
Colon/Rectum	IV	36	0.24216445922851562	55-59
Colon/Rectum	IV	39	0.22332939147949218	55-59
Colon/Rectum	IV	42	0.20822601318359374	55-59
Colon/Rectum	IV	45	0.19547124862670898	55-59
Colon/Rectum	IV	48	0.18531898498535157	55-59
Colon/Rectum	IV	51	0.16632858276367188	55-59
Colon/Rectum	IV	54	0.15803120613098146	55-59
Colon/Rectum	IV	57	0.14950184822082518	55-59
Colon/Rectum	IV	60	0.14234813690185547	55-59
Colon/Rectum	Unknown/missing	0.9959999620914459	0.9077423095703125	55-59
Colon/Rectum	Unknown/missing	2.003999948501587	0.8882777404785156	55-59
Colon/Rectum	Unknown/missing	3	0.8743309020996094	55-59
Colon/Rectum	Unknown/missing	3.996000051498413	0.8625364685058594	55-59
Colon/Rectum	Unknown/missing	5.003999948501587	0.8529297637939454	55-59
Colon/Rectum	Unknown/missing	6	0.8443681335449219	55-59
Colon/Rectum	Unknown/missing	9	0.8177483367919922	55-59
Colon/Rectum	Unknown/missing	12	0.7996328735351562	55-59
Colon/Rectum	Unknown/missing	15	0.7778546142578125	55-59
Colon/Rectum	Unknown/missing	18	0.7606536865234375	55-59
Colon/Rectum	Unknown/missing	21	0.7439259338378906	55-59
Colon/Rectum	Unknown/missing	24	0.7381118774414063	55-59
Colon/Rectum	Unknown/missing	27	0.7303130340576172	55-59
Colon/Rectum	Unknown/missing	30	0.7201858520507812	55-59
Colon/Rectum	Unknown/missing	33	0.7115357971191406	55-59
Colon/Rectum	Unknown/missing	36	0.7004413604736328	55-59
Colon/Rectum	Unknown/missing	39	0.6908456420898438	55-59
Colon/Rectum	Unknown/missing	42	0.678443374633789	55-59
Colon/Rectum	Unknown/missing	45	0.6676297760009766	55-59
Colon/Rectum	Unknown/missing	48	0.6635330963134766	55-59
Colon/Rectum	Unknown/missing	51	0.648440933227539	55-59
Colon/Rectum	Unknown/missing	54	0.6316400909423828	55-59
Colon/Rectum	Unknown/missing	57	0.6259541320800781	55-59
Colon/Rectum	Unknown/missing	60	0.6191884231567383	55-59
Cervix	I	0.9959999620914459	0.997186279296875	55-59
Cervix	I	2.003999948501587	0.9943304443359375	55-59
Cervix	I	3	0.9914242553710938	55-59
Cervix	I	3.996000051498413	0.9917558288574219	55-59
Cervix	I	5.003999948501587	0.9920868682861328	55-59
Cervix	I	6	0.9924174499511719	55-59
Cervix	I	9	0.9899241638183593	55-59
Cervix	I	12	0.9834756469726562	55-59
Cervix	I	15	0.9845558166503906	55-59
Cervix	I	18	0.9856311798095703	55-59
Cervix	I	21	0.9867015838623047	55-59
Cervix	I	24	0.9779613494873047	55-59
Cervix	I	27	0.9791140747070313	55-59
Cervix	I	30	0.9745269775390625	55-59
Cervix	I	33	0.9756777191162109	55-59
Cervix	I	36	0.9695335388183594	55-59
Cervix	I	39	0.9707505798339844	55-59
Cervix	I	42	0.9719678497314453	55-59
Cervix	I	45	0.9731897735595703	55-59
Cervix	I	48	0.974422836303711	55-59
Cervix	I	51	0.9757555389404297	55-59
Cervix	I	54	0.9770799255371094	55-59
Cervix	I	57	0.9784075927734375	55-59
Cervix	I	60	0.9797547912597656	55-59
Cervix	II	0.9959999620914459	0.9957563018798828	55-59
Cervix	II	2.003999948501587	0.9914425659179688	55-59
Cervix	II	3	0.9918027496337891	55-59
Cervix	II	3.996000051498413	0.9921609497070313	55-59
Cervix	II	5.003999948501587	0.9925189208984375	55-59
Cervix	II	6	0.9928781127929688	55-59
Cervix	II	9	0.9729733276367187	55-59
Cervix	II	12	0.9515467071533203	55-59
Cervix	II	15	0.940376205444336	55-59
Cervix	II	18	0.9085188293457032	55-59
Cervix	II	21	0.9026351165771485	55-59
Cervix	II	24	0.8884433746337891	55-59
Cervix	II	27	0.8725096893310547	55-59
Cervix	II	30	0.8453004455566406	55-59
Cervix	II	33	0.8254277801513672	55-59
Cervix	II	36	0.8144039154052735	55-59
Cervix	II	39	0.8014051818847656	55-59
Cervix	II	42	0.7865769958496094	55-59
Cervix	II	45	0.7876506042480469	55-59
Cervix	II	48	0.7665776062011719	55-59
Cervix	II	51	0.76771240234375	55-59
Cervix	II	54	0.7688468170166015	55-59
Cervix	II	57	0.7699891662597657	55-59
Cervix	II	60	0.7331149291992187	55-59
Cervix	III	0.9959999620914459	0.9885789489746094	55-59
Cervix	III	2.003999948501587	0.9768545532226562	55-59
Cervix	III	3	0.9648900604248047	55-59
Cervix	III	3.996000051498413	0.9526869964599609	55-59
Cervix	III	5.003999948501587	0.9401287841796875	55-59
Cervix	III	6	0.9009763336181641	55-59
Cervix	III	9	0.8738893127441406	55-59
Cervix	III	12	0.7783880615234375	55-59
