NCRAS_Draw	Stage	tAge	IR
Thyroid	II	79	1.1271146904749776
Thyroid	III	50	1.6894852160802436
Thyroid	III	51	1.707303693465814
Thyroid	III	52	1.7249224884230887
Thyroid	III	53	1.7423441752924265
Thyroid	III	54	1.7595712843517515
Thyroid	III	55	1.7766063027552546
Thyroid	III	56	1.7265665688899563
Thyroid	III	57	1.6762111386667748
Thyroid	III	58	1.6255246961097534
Thyroid	III	59	1.5744909182204336
Thyroid	III	60	1.5230923908302572
Thyroid	III	61	1.5820888403218532
Thyroid	III	62	1.640778348314608
Thyroid	III	63	1.6991902963204772
Thyroid	III	64	1.7573504318047481
Thyroid	III	65	1.8152814131796404
Thyroid	III	66	1.809112120544107
Thyroid	III	67	1.8029821320088784
Thyroid	III	68	1.7968910564451466
Thyroid	III	69	1.7908385078966238
Thyroid	III	70	1.7848241054943212
Thyroid	III	71	1.7697961049219955
Thyroid	III	72	1.7548951955124223
Thyroid	III	73	1.7401296451862627
Thyroid	III	74	1.7255084549203867
Thyroid	III	75	1.7110414418329474
Thyroid	III	76	1.7110414418329474
Thyroid	III	77	1.7110414418329474
Thyroid	III	78	1.7110414418329474
Thyroid	III	79	1.7110414418329474
Thyroid	IV	50	1.135122767438115
Thyroid	IV	51	1.1956689603289992
Thyroid	IV	52	1.2555779219909085
Thyroid	IV	53	1.3148578677189227
Thyroid	IV	54	1.3735168721950521
Thyroid	IV	55	1.4315628724838396
Thyroid	IV	56	1.510831064435479
Thyroid	IV	57	1.5910531952361537
Thyroid	IV	58	1.6722755451298719
Thyroid	IV	59	1.7545474372778744
Thyroid	IV	60	1.8379214920272
Thyroid	IV	61	1.9824472547562677
Thyroid	IV	62	2.125409556882369
Thyroid	IV	63	2.2669580583132456
Thyroid	IV	64	2.407223908299667
Thyroid	IV	65	2.5463225214563514
Thyroid	IV	66	2.58695345491178
Thyroid	IV	67	2.6273772291747193
Thyroid	IV	68	2.6675959057585352
Thyroid	IV	69	2.7076115189139087
Thyroid	IV	70	2.747426076078025
Thyroid	IV	71	2.870779131576063
Thyroid	IV	72	2.9957382525586045
Thyroid	IV	73	3.1224079216797755
Thyroid	IV	74	3.2509018853084553
Thyroid	IV	75	3.381344203483757
Thyroid	IV	76	3.381344203483757
Thyroid	IV	77	3.381344203483757
Thyroid	IV	78	3.381344203483757
Thyroid	IV	79	3.381344203483757
Urothelial Tract	I	50	0.22972668249739853
Urothelial Tract	I	51	0.29886312293637174
Urothelial Tract	I	52	0.36797216253246007
Urothelial Tract	I	53	0.4370646528315517
Urothelial Tract	I	54	0.506146383546456
Urothelial Tract	I	55	0.5752207257591526
Urothelial Tract	I	56	0.6905539142126476
Urothelial Tract	I	57	0.8055905005290808
Urothelial Tract	I	58	0.9204415116360206
Urothelial Tract	I	59	1.035168707602437
Urothelial Tract	I	60	1.1498091798193664
Urothelial Tract	I	61	1.2356503210156857
Urothelial Tract	I	62	1.3216859046589753
Urothelial Tract	I	63	1.4078591524041169
Urothelial Tract	I	64	1.4941334312072752
Urothelial Tract	I	65	1.5804840466744476
Urothelial Tract	I	66	1.810117776691959
Urothelial Tract	I	67	2.0398734987563767
Urothelial Tract	I	68	2.2697170539586757
Urothelial Tract	I	69	2.499625947762314
Urothelial Tract	I	70	2.7295847627619088
Urothelial Tract	I	71	2.90981555446048
Urothelial Tract	I	72	3.0890188655878257
Urothelial Tract	I	73	3.2673735190877498
Urothelial Tract	I	74	3.4450191167446715
Urothelial Tract	I	75	3.622066233172838
Urothelial Tract	I	76	3.622066233172838
Urothelial Tract	I	77	3.622066233172838
Urothelial Tract	I	78	3.622066233172838
Urothelial Tract	I	79	3.622066233172838
Urothelial Tract	II	50	0.14357917656087407
Urothelial Tract	II	51	0.16714116588231326
Urothelial Tract	II	52	0.19071405326811092
Urothelial Tract	II	53	0.21429352276178454
Urothelial Tract	II	54	0.23787727163625816
Urothelial Tract	II	55	0.2614639591200626
Urothelial Tract	II	56	0.3305172326541463
Urothelial Tract	II	57	0.39903060703293336
Urothelial Tract	II	58	0.46720618243345946
Urothelial Tract	II	59	0.5351563795193052
Urothelial Tract	II	60	0.6029487150349139
Urothelial Tract	II	61	0.6851667213651143
Urothelial Tract	II	62	0.7673832313765525
Urothelial Tract	II	63	0.8495986820031615
Urothelial Tract	II	64	0.9318133551520641
Urothelial Tract	II	65	1.0140274408573073
Urothelial Tract	II	66	1.1869759017014738
Urothelial Tract	II	67	1.360368705092058
Urothelial Tract	II	68	1.5340814309787048
Urothelial Tract	II	69	1.7080321454984961
Urothelial Tract	II	70	1.8821646924565016
Urothelial Tract	II	71	2.0039699247933376
Urothelial Tract	II	72	2.1250135012451703
Urothelial Tract	II	73	2.245427980569151
Urothelial Tract	II	74	2.365316847467219
Urothelial Tract	II	75	2.4847620692368917
Urothelial Tract	II	76	2.4847620692368917
Urothelial Tract	II	77	2.4847620692368917
Urothelial Tract	II	78	2.4847620692368917
Urothelial Tract	II	79	2.4847620692368917
Urothelial Tract	III	50	0.31587418843392295
Urothelial Tract	III	51	0.36378090617792347
Urothelial Tract	III	52	0.41171720438398784
Urothelial Tract	III	53	0.45967136831243366
Urothelial Tract	III	54	0.507637147703704
Urothelial Tract	III	55	0.5556109033207487
Urothelial Tract	III	56	0.6591596495984294
Urothelial Tract	III	57	0.7626131928259022
Urothelial Tract	III	58	0.866007170312677
Urothelial Tract	III	59	0.9693614057424444
Urothelial Tract	III	60	1.072687804671914
Urothelial Tract	III	61	1.203558200212613
Urothelial Tract	III	62	1.3344687628680278
Urothelial Tract	III	63	1.4654077636029748
Urothelial Tract	III	64	1.5963676349151052
Urothelial Tract	III	65	1.7273432755388662
Urothelial Tract	III	66	2.007238185110492
Urothelial Tract	III	67	2.2876797453404323
Urothelial Tract	III	68	2.568514888954389
Urothelial Tract	III	69	2.849642817141935
Urothelial Tract	III	70	3.1309944439666095
Urothelial Tract	III	71	3.382848779086987
Urothelial Tract	III	72	3.6344950644451246
Urothelial Tract	III	73	3.8859695090672397
Urothelial Tract	III	74	4.137300380269396
Urothelial Tract	III	75	4.388510067790971
Urothelial Tract	III	76	4.388510067790971
Urothelial Tract	III	77	4.388510067790971
Urothelial Tract	III	78	4.388510067790971
Urothelial Tract	III	79	4.388510067790971
Urothelial Tract	IV	50	0.3790490025078044
Urothelial Tract	IV	51	0.4705940970033916
Urothelial Tract	IV	52	0.5621261138154411
Urothelial Tract	IV	53	0.6536502320942298
Urothelial Tract	IV	54	0.7451692151135819
Urothelial Tract	IV	55	0.8366846718000361
Urothelial Tract	IV	56	0.9484838275347769
Urothelial Tract	IV	57	1.0612146876120834
Urothelial Tract	IV	58	1.1745284876178426
Urothelial Tract	IV	59	1.2882312231358137
Urothelial Tract	IV	60	1.4022063804738056
Urothelial Tract	IV	61	1.6759861694065867
Urothelial Tract	IV	62	1.9495328450964449
Urothelial Tract	IV	63	2.2229144779897467
Urothelial Tract	IV	64	2.496174986725556
Urothelial Tract	IV	65	2.7693439769293793
Urothelial Tract	IV	66	3.078868388496077
Urothelial Tract	IV	67	3.387279814811134
Urothelial Tract	IV	68	3.69488990210823
Urothelial Tract	IV	69	4.001903877597256
Urothelial Tract	IV	70	4.308462400814979
Urothelial Tract	IV	71	4.761187721659197
Urothelial Tract	IV	72	5.21591022872188
Urothelial Tract	IV	73	5.672282331275859
Urothelial Tract	IV	74	6.130032675518715
Urothelial Tract	IV	75	6.5889463297993
Urothelial Tract	IV	76	6.5889463297993
Urothelial Tract	IV	77	6.5889463297993
Urothelial Tract	IV	78	6.5889463297993
Urothelial Tract	IV	79	6.5889463297993
Lymphoid Leukemia	NotStaged	50	5.2492075
Lymphoid Leukemia	NotStaged	51	6.02653008
Lymphoid Leukemia	NotStaged	52	6.80385266
Lymphoid Leukemia	NotStaged	53	7.58117524
Lymphoid Leukemia	NotStaged	54	8.35849782
Lymphoid Leukemia	NotStaged	55	9.1358204
Lymphoid Leukemia	NotStaged	56	10.20987552
Lymphoid Leukemia	NotStaged	57	11.28393064
Lymphoid Leukemia	NotStaged	58	12.35798576
Lymphoid Leukemia	NotStaged	59	13.43204088
Lymphoid Leukemia	NotStaged	60	14.506096
Lymphoid Leukemia	NotStaged	61	15.846002599999998
Lymphoid Leukemia	NotStaged	62	17.185909199999998
Lymphoid Leukemia	NotStaged	63	18.525815799999997
Lymphoid Leukemia	NotStaged	64	19.8657224
Lymphoid Leukemia	NotStaged	65	21.205629
Lymphoid Leukemia	NotStaged	66	22.464617599999997
Lymphoid Leukemia	NotStaged	67	23.7236062
Lymphoid Leukemia	NotStaged	68	24.9825948
Lymphoid Leukemia	NotStaged	69	26.2415834
Lymphoid Leukemia	NotStaged	70	27.500572
Lymphoid Leukemia	NotStaged	71	28.6361196
Lymphoid Leukemia	NotStaged	72	29.7716672
Lymphoid Leukemia	NotStaged	73	30.9072148
Lymphoid Leukemia	NotStaged	74	32.0427624
Lymphoid Leukemia	NotStaged	75	33.17831
Lymphoid Leukemia	NotStaged	76	33.17831
Lymphoid Leukemia	NotStaged	77	33.17831
Lymphoid Leukemia	NotStaged	78	33.17831
Lymphoid Leukemia	NotStaged	79	33.17831
Myeloid Neoplasm	NotStaged	50	5.0084181
Myeloid Neoplasm	NotStaged	51	5.45007412
Myeloid Neoplasm	NotStaged	52	5.89173014
Myeloid Neoplasm	NotStaged	53	6.33338616
Myeloid Neoplasm	NotStaged	54	6.77504218
Myeloid Neoplasm	NotStaged	55	7.2166982
Myeloid Neoplasm	NotStaged	56	7.96677056
Myeloid Neoplasm	NotStaged	57	8.71684292
Myeloid Neoplasm	NotStaged	58	9.46691528
Myeloid Neoplasm	NotStaged	59	10.21698764
Myeloid Neoplasm	NotStaged	60	10.96706
Myeloid Neoplasm	NotStaged	61	11.889924
Myeloid Neoplasm	NotStaged	62	12.812788
Myeloid Neoplasm	NotStaged	63	13.735652
Myeloid Neoplasm	NotStaged	64	14.658516
Myeloid Neoplasm	NotStaged	65	15.58138
Myeloid Neoplasm	NotStaged	66	17.222527799999998
Myeloid Neoplasm	NotStaged	67	18.8636756
Myeloid Neoplasm	NotStaged	68	20.5048234
Myeloid Neoplasm	NotStaged	69	22.1459712
Myeloid Neoplasm	NotStaged	70	23.787119
Myeloid Neoplasm	NotStaged	71	25.4765602
Myeloid Neoplasm	NotStaged	72	27.1660014
Myeloid Neoplasm	NotStaged	73	28.8554426
Myeloid Neoplasm	NotStaged	74	30.5448838
Myeloid Neoplasm	NotStaged	75	32.234325
Myeloid Neoplasm	NotStaged	76	32.234325
Myeloid Neoplasm	NotStaged	77	32.234325
Myeloid Neoplasm	NotStaged	78	32.234325
Myeloid Neoplasm	NotStaged	79	32.234325
Plasma Cell Neoplasm	NotStaged	50	6.3918624
Plasma Cell Neoplasm	NotStaged	51	7.23451952
Plasma Cell Neoplasm	NotStaged	52	8.07717664
Plasma Cell Neoplasm	NotStaged	53	8.91983376
Plasma Cell Neoplasm	NotStaged	54	9.76249088
Plasma Cell Neoplasm	NotStaged	55	10.605148
Plasma Cell Neoplasm	NotStaged	56	11.6303042
Plasma Cell Neoplasm	NotStaged	57	12.6554604
Plasma Cell Neoplasm	NotStaged	58	13.6806166
Plasma Cell Neoplasm	NotStaged	59	14.7057728
Plasma Cell Neoplasm	NotStaged	60	15.730929
Plasma Cell Neoplasm	NotStaged	61	17.3299558
Plasma Cell Neoplasm	NotStaged	62	18.9289826
Plasma Cell Neoplasm	NotStaged	63	20.5280094
Plasma Cell Neoplasm	NotStaged	64	22.1270362
Plasma Cell Neoplasm	NotStaged	65	23.726063
Plasma Cell Neoplasm	NotStaged	66	25.5011134
Plasma Cell Neoplasm	NotStaged	67	27.2761638
Plasma Cell Neoplasm	NotStaged	68	29.0512142
Plasma Cell Neoplasm	NotStaged	69	30.8262646
Plasma Cell Neoplasm	NotStaged	70	32.601315
Plasma Cell Neoplasm	NotStaged	71	35.2080952
Plasma Cell Neoplasm	NotStaged	72	37.8148754
Plasma Cell Neoplasm	NotStaged	73	40.4216556
Plasma Cell Neoplasm	NotStaged	74	43.0284358
Plasma Cell Neoplasm	NotStaged	75	45.635216
Plasma Cell Neoplasm	NotStaged	76	45.635216
Plasma Cell Neoplasm	NotStaged	77	45.635216
Plasma Cell Neoplasm	NotStaged	78	45.635216
Plasma Cell Neoplasm	NotStaged	79	45.635216
[OTHER]	I	50	4.0102367
[OTHER]	I	51	3.98183542
[OTHER]	I	52	3.95343414
[OTHER]	I	53	3.92503286
[OTHER]	I	54	3.89663158
[OTHER]	I	55	3.8682303
[OTHER]	I	56	3.91979482
[OTHER]	I	57	3.97135934
[OTHER]	I	58	4.022923860000001
[OTHER]	I	59	4.07448838
[OTHER]	I	60	4.1260529
[OTHER]	I	61	4.237650820000001
[OTHER]	I	62	4.34924874
[OTHER]	I	63	4.4608466600000005
[OTHER]	I	64	4.57244458
[OTHER]	I	65	4.6840425
[OTHER]	I	66	5.15414232
[OTHER]	I	67	5.62424214
[OTHER]	I	68	6.0943419599999995
[OTHER]	I	69	6.56444178
[OTHER]	I	70	7.0345416
[OTHER]	I	71	7.3471674
[OTHER]	I	72	7.6597932
[OTHER]	I	73	7.972419
[OTHER]	I	74	8.285044800000001
[OTHER]	I	75	8.5976706
[OTHER]	I	76	8.5976706
[OTHER]	I	77	8.5976706
[OTHER]	I	78	8.5976706
[OTHER]	I	79	8.5976706
[OTHER]	II	50	0.91499949
[OTHER]	II	51	1.024865612
[OTHER]	II	52	1.134731734
[OTHER]	II	53	1.244597856
[OTHER]	II	54	1.354463978
[OTHER]	II	55	1.4643301
[OTHER]	II	56	1.55189632
[OTHER]	II	57	1.63946254
[OTHER]	II	58	1.72702876
[OTHER]	II	59	1.81459498
[OTHER]	II	60	1.9021612
[OTHER]	II	61	2.0779236400000003
[OTHER]	II	62	2.25368608
[OTHER]	II	63	2.4294485199999998
[OTHER]	II	64	2.60521096
[OTHER]	II	65	2.7809734
[OTHER]	II	66	2.94644982
[OTHER]	II	67	3.1119262400000003
[OTHER]	II	68	3.27740266
[OTHER]	II	69	3.44287908
[OTHER]	II	70	3.6083555
[OTHER]	II	71	3.77329034
[OTHER]	II	72	3.93822518
[OTHER]	II	73	4.10316002
[OTHER]	II	74	4.26809486
[OTHER]	II	75	4.4330297
[OTHER]	II	76	4.4330297
[OTHER]	II	77	4.4330297
[OTHER]	II	78	4.4330297
[OTHER]	II	79	4.4330297
[OTHER]	III	50	1.427224
[OTHER]	III	51	1.56858394
[OTHER]	III	52	1.7099438800000002
[OTHER]	III	53	1.85130382
[OTHER]	III	54	1.99266376
[OTHER]	III	55	2.1340237
[OTHER]	III	56	2.34390672
[OTHER]	III	57	2.55378974
[OTHER]	III	58	2.76367276
[OTHER]	III	59	2.97355578
[OTHER]	III	60	3.1834388
[OTHER]	III	61	3.56172134
[OTHER]	III	62	3.94000388
[OTHER]	III	63	4.31828642
[OTHER]	III	64	4.6965689600000005
[OTHER]	III	65	5.0748515
[OTHER]	III	66	5.52284164
[OTHER]	III	67	5.97083178
[OTHER]	III	68	6.41882192
[OTHER]	III	69	6.86681206
[OTHER]	III	70	7.3148022
[OTHER]	III	71	7.64171202
[OTHER]	III	72	7.96862184
[OTHER]	III	73	8.29553166
[OTHER]	III	74	8.622441479999999
[OTHER]	III	75	8.9493513
[OTHER]	III	76	8.9493513
[OTHER]	III	77	8.9493513
[OTHER]	III	78	8.9493513
[OTHER]	III	79	8.9493513
[OTHER]	IV	50	1.2258366
[OTHER]	IV	51	1.4234667
[OTHER]	IV	52	1.6210968
[OTHER]	IV	53	1.8187269
[OTHER]	IV	54	2.016357
[OTHER]	IV	55	2.2139871
[OTHER]	IV	56	2.4948011400000003
[OTHER]	IV	57	2.77561518
[OTHER]	IV	58	3.05642922
[OTHER]	IV	59	3.33724326
[OTHER]	IV	60	3.6180573
[OTHER]	IV	61	4.0634741199999995
[OTHER]	IV	62	4.50889094
[OTHER]	IV	63	4.95430776
[OTHER]	IV	64	5.39972458
[OTHER]	IV	65	5.8451414
[OTHER]	IV	66	6.28621044
[OTHER]	IV	67	6.72727948
[OTHER]	IV	68	7.1683485199999994
[OTHER]	IV	69	7.60941756
[OTHER]	IV	70	8.0504866
[OTHER]	IV	71	8.417205639999999
[OTHER]	IV	72	8.78392468
[OTHER]	IV	73	9.15064372
[OTHER]	IV	74	9.51736276
[OTHER]	IV	75	9.8840818
[OTHER]	IV	76	9.8840818
[OTHER]	IV	77	9.8840818
[OTHER]	IV	78	9.8840818
[OTHER]	IV	79	9.8840818
[OTHER]	NotStaged	50	29.910414
[OTHER]	NotStaged	51	31.7747416
[OTHER]	NotStaged	52	33.6390692
[OTHER]	NotStaged	53	35.503396800000004
[OTHER]	NotStaged	54	37.3677244
[OTHER]	NotStaged	55	39.232052
[OTHER]	NotStaged	56	42.040001800000006
[OTHER]	NotStaged	57	44.8479516
[OTHER]	NotStaged	58	47.655901400000005
[OTHER]	NotStaged	59	50.46385120000001
[OTHER]	NotStaged	60	53.271801
[OTHER]	NotStaged	61	56.8859298
[OTHER]	NotStaged	62	60.5000586
[OTHER]	NotStaged	63	64.1141874
[OTHER]	NotStaged	64	67.7283162
[OTHER]	NotStaged	65	71.342445
[OTHER]	NotStaged	66	75.5249142
[OTHER]	NotStaged	67	79.7073834
[OTHER]	NotStaged	68	83.8898526
[OTHER]	NotStaged	69	88.0723218
[OTHER]	NotStaged	70	92.254791
[OTHER]	NotStaged	71	97.9457968
[OTHER]	NotStaged	72	103.6368026
[OTHER]	NotStaged	73	109.3278084
[OTHER]	NotStaged	74	115.0188142
[OTHER]	NotStaged	75	120.70982
[OTHER]	NotStaged	76	120.70982
[OTHER]	NotStaged	77	120.70982
[OTHER]	NotStaged	78	120.70982
[OTHER]	NotStaged	79	120.70982
