113245.296144289,40977.4348334432,33262.6690264485,29282.9282781628,24942.3355808402,0
176522.966655854,68827.324624339,59696.1112242858,44050.8979855847,42507.9448241857,0
229814.992715624,110993.082255472,86175.1783811967,70619.1411988668,57207.4770929972,0
307815.007975537,169193.939139209,141947.543125151,119132.989726562,95851.8174283573,0
95204.7725542222,14463.112026339,12343.6252911916,11945.4438301854,11016.3537545043,0
139637.261106605,24137.6772117235,21084.9526773428,17497.1718047351,16680.070264962,0
181278.331708391,43020.188682876,38656.7835060166,36033.3483592832,29853.2402665831,0
303551.14816393,158814.260949959,153283.27159317,128320.197394569,99914.512647686,0
196261.983040525,67120.5363826302,49915.7790883215,27953.5828796994,23314.3540866222,0
268855.440650214,114406.65873889,94095.2565040227,80297.8541078034,60303.7527246754,0
251121.848603007,154278.725245686,150101.967628673,136047.406372221,96156.6751094402,0
309949.011743117,192520.736396488,167130.446672016,136499.508239405,133249.766836297,0
153084.180862667,93987.4156916669,68680.0804382377,49882.5972999043,41135.0483284248,0
165141.613228761,103825.815957361,83626.402258402,58632.2201331599,42920.6433176244,0
255091.220042412,145668.051151427,104881.411601383,97666.4464824219,77058.4820135761,0
322516.614106125,156259.263241836,135076.839061018,139234.931922046,113212.114355871,0
81726.7448715183,17005.6665638056,12447.3183799953,9720.19014445814,9653.82656762378,0
116333.276328863,34003.0376805069,22820.7749839166,20079.129715947,17173.6493676676,0
153758.185939891,67655.5927208572,53501.4860991532,61728.4957648382,35154.0309662278,0
228462.834837624,170301.381327632,159046.53346888,149904.950759946,123544.093724271,0
152625.857410155,46240.8960211186,32387.4993569453,21725.7759661497,18160.8075730787,0
207570.751305456,78620.0999309597,59152.7594389544,37312.9210751207,24801.3129800672,0
257243.888565976,111772.854283276,71396.8393648944,76890.4992097141,27997.133976997,0
298675.49912838,192595.395420426,135184.679873374,102457.067185153,60249.8323184975,0
67008.5478467222,25661.9656171378,16528.6783553086,13504.9878857929,10707.3483498693,0
130472.865918134,38561.3858643172,28828.7525492026,18129.6996464376,13971.6067854095,0
177043.505961649,48640.3540960361,30039.8878264297,22685.9739684719,17403.8480248118,0
214586.625693913,67344.5134544461,41398.4287739862,28345.5427553774,22930.6896580486,0
169353.626495967,38059.5113145073,24033.9841229199,18366.11988891,12206.7504139707,0
211168.901486944,79277.5141139751,54677.3657261871,39307.9761037038,27401.9356472638,0
283048.950645663,87089.7514244453,84482.9071719205,58059.8342829635,43426.6655909864,0
325558.969331625,182730.034951643,134284.623862558,105130.275014512,69598.8012050384,0
97454.9125812624,17387.2571306032,15162.0034448759,16545.2692495172,14257.7997105077,0
137550.956159874,34430.2532063781,41599.5933662654,42136.7235662685,37816.8694867067,0
197547.777341691,89232.0506391296,95047.1590592406,95181.9600746855,87736.7962985803,0
254108.209560553,115941.316453185,122608.782063262,110771.179045433,112471.745701813,0
62504.1200690898,13654.3059336702,13527.8003653297,11532.7453367467,10788.2289591362,0
87458.8988205864,28140.2304395461,26644.9760989968,26924.9474387668,23405.6040047695,0
104306.95188941,43381.0406319128,40915.218980161,36962.4384349642,30898.4666017243,0
278241.739048724,165460.987942276,140029.220982282,129952.32661234,103373.714090177,0
15844.3039692042,4896.38765331036,5825.47772899145,2229.40140927939,5259.31346412328,0
45600.0727323118,11594.9611900289,9127.06567650102,8645.92974445188,8085.98706491194,0
52460.4074875641,14647.6857244096,12808.1703290321,13247.8290255598,12951.2667915812,0
121907.816782949,96556.9304322224,97695.480547287,93653.523945719,75231.409788855,0
48851.8879971956,9734.70717689066,7494.93645873089,7391.2433699272,6839.59613749156,0
74092.8596737905,17101.064205505,13137.9143514278,14241.2088162991,14112.6293861826,0
115653.04966631,35268.0933639119,30131.137744577,36522.7797384366,37381.3585137312,0
