0.913,0.913,0.913,0.913,0.913,1.1
0.814,0.814,0.814,0.814,0.814,1.1
0.726,0.726,0.726,0.726,0.726,1.1
0.627,0.627,0.627,0.627,0.627,1.1
0.99,0.99,0.99,0.99,0.99,1.1
0.924,0.924,0.924,0.924,0.924,1.1
0.847,0.847,0.847,0.847,0.847,1.1
0.781,0.781,0.781,0.781,0.781,1.1
0.792,0.792,0.792,0.792,0.792,1.1
0.737,0.737,0.737,0.737,0.737,1.1
0.693,0.693,0.693,0.693,0.693,1.1
0.638,0.638,0.638,0.638,0.638,1.1
0.891,0.891,0.891,0.891,0.891,1.1
0.792,0.792,0.792,0.792,0.792,1.1
0.704,0.704,0.704,0.704,0.704,1.1
0.605,0.605,0.605,0.605,0.605,1.1
0.748,0.748,0.748,0.748,0.748,1.1
0.671,0.671,0.671,0.671,0.671,1.1
0.616,0.616,0.616,0.616,0.616,1.1
0.462,0.462,0.462,0.462,0.462,1.1
0.99,0.99,0.99,0.99,0.99,1.1
0.99,0.99,0.99,0.99,0.99,1.1
0.902,0.902,0.902,0.902,0.902,1.1
0.803,0.803,0.803,0.803,0.803,1.1
0.902,0.902,0.902,0.902,0.902,1.1
0.803,0.803,0.803,0.803,0.803,1.1
0.715,0.715,0.715,0.715,0.715,1.1
0.616,0.616,0.616,0.616,0.616,1.1
0.891,0.891,0.891,0.891,0.891,1.1
0.792,0.792,0.792,0.792,0.792,1.1
0.704,0.704,0.704,0.704,0.704,1.1
0.605,0.605,0.605,0.605,0.605,1.1
0.891,0.891,0.891,0.891,0.891,1.1
0.649,0.649,0.649,0.649,0.649,1.1
0.418,0.418,0.418,0.418,0.418,1.1
0.176,0.176,0.176,0.176,0.176,1.1
0.913,0.913,0.913,0.913,0.913,1.1
0.814,0.814,0.814,0.814,0.814,1.1
0.726,0.726,0.726,0.726,0.726,1.1
0.627,0.627,0.627,0.627,0.627,1.1
0.924,0.924,0.924,0.924,0.924,1.1
0.891,0.891,0.891,0.891,0.891,1.1
0.869,0.869,0.869,0.869,0.869,1.1
0.836,0.836,0.836,0.836,0.836,1.1
0.748,0.748,0.748,0.748,0.748,1.1
0.671,0.671,0.671,0.671,0.671,1.1
0.616,0.616,0.616,0.616,0.616,1.1
0.462,0.462,0.462,0.462,0.462,1.1
0.891,0.891,0.891,0.891,0.891,1.1
0.814,0.814,0.814,0.814,0.814,1.1
0.748,0.748,0.748,0.748,0.748,1.1
0.682,0.682,0.682,0.682,0.682,1.1
0.901193333333334,0.901193333333334,0.901193333333334,0.901193333333334,0.901193333333334,1.1
0.819793333333333,0.819793333333333,0.819793333333333,0.819793333333333,0.819793333333333,1.1
0.74426,0.74426,0.74426,0.74426,0.74426,1.1
0.649513333333333,0.649513333333333,0.649513333333333,0.649513333333333,0.649513333333333,1.1
1.0989,1.0989,1.0989,1.0989,1.0989,1.1
1.0989,1.0989,1.0989,1.0989,1.0989,1.1
1.0989,1.0989,1.0989,1.0989,1.0989,1.1
0.9757,0.9757,0.9757,0.9757,0.9757,1.1
0.901193333333334,0.901193333333334,0.901193333333334,0.901193333333334,0.901193333333334,1.1
0.819793333333333,0.819793333333333,0.819793333333333,0.819793333333333,0.819793333333333,1.1
0.74426,0.74426,0.74426,0.74426,0.74426,1.1
0.649513333333333,0.649513333333333,0.649513333333333,0.649513333333333,0.649513333333333,1.1
0.935,0.935,0.935,0.935,0.935,1.1
0.836,0.836,0.836,0.836,0.836,1.1
0.781,0.781,0.781,0.781,0.781,1.1
0.847,0.847,0.847,0.847,0.847,1.1
0.901193333333334,0.901193333333334,0.901193333333334,0.901193333333334,0.901193333333334,1.1
0.819793333333333,0.819793333333333,0.819793333333333,0.819793333333333,0.819793333333333,1.1
0.74426,0.74426,0.74426,0.74426,0.74426,1.1
0.649513333333333,0.649513333333333,0.649513333333333,0.649513333333333,0.649513333333333,1.1
0.901193333333334,0.901193333333334,0.901193333333334,0.901193333333334,0.901193333333334,1.1
0.819793333333333,0.819793333333333,0.819793333333333,0.819793333333333,0.819793333333333,1.1
0.74426,0.74426,0.74426,0.74426,0.74426,1.1
0.649513333333333,0.649513333333333,0.649513333333333,0.649513333333333,0.649513333333333,1.1
