0.747,0.747,0.747,0.747,0.747,0.9
0.666,0.666,0.666,0.666,0.666,0.9
0.594,0.594,0.594,0.594,0.594,0.9
0.513,0.513,0.513,0.513,0.513,0.9
0.81,0.81,0.81,0.81,0.81,0.9
0.756,0.756,0.756,0.756,0.756,0.9
0.693,0.693,0.693,0.693,0.693,0.9
0.639,0.639,0.639,0.639,0.639,0.9
0.648,0.648,0.648,0.648,0.648,0.9
0.603,0.603,0.603,0.603,0.603,0.9
0.567,0.567,0.567,0.567,0.567,0.9
0.522,0.522,0.522,0.522,0.522,0.9
0.729,0.729,0.729,0.729,0.729,0.9
0.648,0.648,0.648,0.648,0.648,0.9
0.576,0.576,0.576,0.576,0.576,0.9
0.495,0.495,0.495,0.495,0.495,0.9
0.612,0.612,0.612,0.612,0.612,0.9
0.549,0.549,0.549,0.549,0.549,0.9
0.504,0.504,0.504,0.504,0.504,0.9
0.378,0.378,0.378,0.378,0.378,0.9
0.81,0.81,0.81,0.81,0.81,0.9
0.81,0.81,0.81,0.81,0.81,0.9
0.738,0.738,0.738,0.738,0.738,0.9
0.657,0.657,0.657,0.657,0.657,0.9
0.738,0.738,0.738,0.738,0.738,0.9
0.657,0.657,0.657,0.657,0.657,0.9
0.585,0.585,0.585,0.585,0.585,0.9
0.504,0.504,0.504,0.504,0.504,0.9
0.729,0.729,0.729,0.729,0.729,0.9
0.648,0.648,0.648,0.648,0.648,0.9
0.576,0.576,0.576,0.576,0.576,0.9
0.495,0.495,0.495,0.495,0.495,0.9
0.729,0.729,0.729,0.729,0.729,0.9
0.531,0.531,0.531,0.531,0.531,0.9
0.342,0.342,0.342,0.342,0.342,0.9
0.144,0.144,0.144,0.144,0.144,0.9
0.747,0.747,0.747,0.747,0.747,0.9
0.666,0.666,0.666,0.666,0.666,0.9
0.594,0.594,0.594,0.594,0.594,0.9
0.513,0.513,0.513,0.513,0.513,0.9
0.756,0.756,0.756,0.756,0.756,0.9
0.729,0.729,0.729,0.729,0.729,0.9
0.711,0.711,0.711,0.711,0.711,0.9
0.684,0.684,0.684,0.684,0.684,0.9
0.612,0.612,0.612,0.612,0.612,0.9
0.549,0.549,0.549,0.549,0.549,0.9
0.504,0.504,0.504,0.504,0.504,0.9
0.378,0.378,0.378,0.378,0.378,0.9
0.729,0.729,0.729,0.729,0.729,0.9
0.666,0.666,0.666,0.666,0.666,0.9
0.612,0.612,0.612,0.612,0.612,0.9
0.558,0.558,0.558,0.558,0.558,0.9
0.73734,0.73734,0.73734,0.73734,0.73734,0.9
0.67074,0.67074,0.67074,0.67074,0.67074,0.9
0.60894,0.60894,0.60894,0.60894,0.60894,0.9
0.53142,0.53142,0.53142,0.53142,0.53142,0.9
0.8991,0.8991,0.8991,0.8991,0.8991,0.9
0.8991,0.8991,0.8991,0.8991,0.8991,0.9
0.8991,0.8991,0.8991,0.8991,0.8991,0.9
0.7983,0.7983,0.7983,0.7983,0.7983,0.9
0.73734,0.73734,0.73734,0.73734,0.73734,0.9
0.67074,0.67074,0.67074,0.67074,0.67074,0.9
0.60894,0.60894,0.60894,0.60894,0.60894,0.9
0.53142,0.53142,0.53142,0.53142,0.53142,0.9
0.765,0.765,0.765,0.765,0.765,0.9
0.684,0.684,0.684,0.684,0.684,0.9
0.639,0.639,0.639,0.639,0.639,0.9
0.693,0.693,0.693,0.693,0.693,0.9
0.73734,0.73734,0.73734,0.73734,0.73734,0.9
0.67074,0.67074,0.67074,0.67074,0.67074,0.9
0.60894,0.60894,0.60894,0.60894,0.60894,0.9
0.53142,0.53142,0.53142,0.53142,0.53142,0.9
0.73734,0.73734,0.73734,0.73734,0.73734,0.9
0.67074,0.67074,0.67074,0.67074,0.67074,0.9
0.60894,0.60894,0.60894,0.60894,0.60894,0.9
0.53142,0.53142,0.53142,0.53142,0.53142,0.9
