Female.Ovary.I.50-54.1.positive,Female.Ovary.II.50-54.1.positive,Female.Ovary.III.50-54.1.positive,Female.Ovary.IV.50-54.1.positive,Female.Ovary.Unknown/missing.50-54.1.positive,Female.Ovary.I.55-59.1.positive,Female.Ovary.II.55-59.1.positive,Female.Ovary.III.55-59.1.positive,Female.Ovary.IV.55-59.1.positive,Female.Ovary.Unknown/missing.55-59.1.positive,Female.Ovary.I.60-64.1.positive,Female.Ovary.II.60-64.1.positive,Female.Ovary.III.60-64.1.positive,Female.Ovary.IV.60-64.1.positive,Female.Ovary.Unknown/missing.60-64.1.positive,Female.Ovary.I.65-69.1.positive,Female.Ovary.II.65-69.1.positive,Female.Ovary.III.65-69.1.positive,Female.Ovary.IV.65-69.1.positive,Female.Ovary.Unknown/missing.65-69.1.positive,Female.Ovary.I.70-74.1.positive,Female.Ovary.II.70-74.1.positive,Female.Ovary.III.70-74.1.positive,Female.Ovary.IV.70-74.1.positive,Female.Ovary.Unknown/missing.70-74.1.positive,Female.Ovary.I.75-79.1.positive,Female.Ovary.II.75-79.1.positive,Female.Ovary.III.75-79.1.positive,Female.Ovary.IV.75-79.1.positive,Female.Ovary.Unknown/missing.75-79.1.positive
missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed
