Female.Cervix.I.50-54.1.positive,Female.Cervix.II.50-54.1.positive,Female.Cervix.III.50-54.1.positive,Female.Cervix.IV.50-54.1.positive,Female.Cervix.Unknown/missing.50-54.1.positive,Female.Cervix.I.55-59.1.positive,Female.Cervix.II.55-59.1.positive,Female.Cervix.III.55-59.1.positive,Female.Cervix.IV.55-59.1.positive,Female.Cervix.Unknown/missing.55-59.1.positive,Female.Cervix.I.60-64.1.positive,Female.Cervix.II.60-64.1.positive,Female.Cervix.III.60-64.1.positive,Female.Cervix.IV.60-64.1.positive,Female.Cervix.Unknown/missing.60-64.1.positive,Female.Cervix.I.65-69.1.positive,Female.Cervix.II.65-69.1.positive,Female.Cervix.III.65-69.1.positive,Female.Cervix.IV.65-69.1.positive,Female.Cervix.Unknown/missing.65-69.1.positive,Female.Cervix.I.70-74.1.positive,Female.Cervix.II.70-74.1.positive,Female.Cervix.III.70-74.1.positive,Female.Cervix.IV.70-74.1.positive,Female.Cervix.Unknown/missing.70-74.1.positive,Female.Cervix.I.75-79.1.positive,Female.Cervix.II.75-79.1.positive,Female.Cervix.III.75-79.1.positive,Female.Cervix.IV.75-79.1.positive,Female.Cervix.Unknown/missing.75-79.1.positive
missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed,missing value where TRUE/FALSE needed
